date,warehouse_id,region,orders,shipment_weight,workers,scanner_used,processing_time
2023-05-10,WH_1,West,101,294.43788539475645,8,1,30.419672973310746
2023-05-10,WH_2,North,145,278.10037305689394,12,1,31.08222847625554
2023-05-10,WH_3,South,126,192.21850044514807,10,1,24.636175068694463
2023-05-11,WH_1,West,134,222.78569119146522,11,1,26.504673834636975
2023-05-11,WH_2,West,91,147.6684459923291,7,1,23.460799284256787
2023-05-11,WH_3,North,114,210.01794994172894,9,0,29.549322218103235
2023-05-12,WH_1,North,127,289.11975024287796,10,1,27.228459660812707
2023-05-12,WH_2,South,144,338.4075900990532,12,1,18.15553924481635
2023-05-12,WH_3,West,90,190.73409638128646,7,1,22.933832055088498
2023-05-13,WH_1,South,94,213.89374478425668,7,1,18.276217693792876
2023-05-13,WH_2,North,149,441.72433938076176,12,0,28.62959105608907
2023-05-13,WH_3,North,100,219.5657026191398,8,1,31.414116455130102
2023-05-14,WH_1,South,89,233.02338060653352,7,0,38.45866883691782
2023-05-14,WH_2,West,100,232.49914598750215,8,0,37.57794054016235
2023-05-14,WH_3,East,137,251.33688451982516,11,0,37.50861983001954
2023-05-15,WH_1,East,121,324.88724763159115,10,1,26.29471162021131
2023-05-15,WH_2,North,135,318.75116524736524,11,1,22.79496645572244
2023-05-15,WH_3,West,98,238.14885965833017,8,0,33.32909959972475
2023-05-16,WH_1,West,93,263.32115154760606,7,1,29.493640603443282
2023-05-16,WH_2,North,139,403.72585682265253,11,0,35.02385924143474
2023-05-16,WH_3,South,99,236.16535167388366,8,1,21.349036342969846
2023-05-17,WH_1,North,107,211.32618299829002,8,0,36.98006445845788
2023-05-17,WH_2,South,81,192.01869454703294,6,1,31.99419146668007
2023-05-17,WH_3,North,120,246.95223636642373,10,1,28.6004673069262
2023-05-18,WH_1,North,121,255.7570080742821,10,1,20.187716741019468
2023-05-18,WH_2,West,145,318.26465373276955,12,0,28.86420274159861
2023-05-18,WH_3,South,128,205.1061552306008,10,1,25.47694682390251
2023-05-19,WH_1,West,85,243.8422317528742,7,0,39.20797650098781
2023-05-19,WH_2,West,95,224.8213988195827,7,1,16.258818688602062
2023-05-19,WH_3,East,127,275.3305073949485,10,0,27.01901737156028
2023-05-20,WH_1,South,116,203.48024188628548,9,1,29.854778978045516
2023-05-20,WH_2,West,140,235.22773024575338,11,1,19.917351990972236
2023-05-20,WH_3,East,92,187.14186819936208,7,0,27.95074198292007
2023-05-21,WH_1,West,121,279.5222020679363,10,0,26.855742279538646
2023-05-21,WH_2,East,98,257.2354534181119,8,0,35.573493482760654
2023-05-21,WH_3,North,90,178.55287304632637,7,1,19.72324798303895
2023-05-22,WH_1,East,107,222.04725668807947,8,1,22.629001364453224
2023-05-22,WH_2,South,135,217.52803231366264,11,1,29.404456764760212
2023-05-22,WH_3,East,128,351.5172667142461,10,0,37.428121508114444
2023-05-23,WH_1,North,88,165.5442724936728,7,1,28.24031285692788
2023-05-23,WH_2,South,131,218.14675864806262,10,1,26.1412599812529
2023-05-23,WH_3,East,128,293.3748943111615,10,1,28.121006618778242
2023-05-24,WH_1,North,124,344.60638635652265,10,1,23.756311595092324
2023-05-24,WH_2,East,113,275.0994314312903,9,1,26.52615645251426
2023-05-24,WH_3,East,119,313.29188139231405,9,1,25.758395606437816
2023-05-25,WH_1,South,124,297.67729285905017,10,0,31.565868565132256
2023-05-25,WH_2,East,143,268.2578968035942,11,1,25.854224456192476
2023-05-25,WH_3,West,147,268.3112014851847,12,1,20.92623209015949
2023-05-26,WH_1,North,98,184.06733549190216,8,1,26.56630710876326
2023-05-26,WH_2,West,112,272.97399165659897,9,1,20.75372081862713
2023-05-26,WH_3,North,102,268.70615042023854,8,0,27.14639983476364
2023-05-27,WH_1,South,137,277.099415814692,11,0,38.17097406961453
2023-05-27,WH_2,North,144,309.90217649642733,12,0,31.638224839162785
2023-05-27,WH_3,East,143,383.5717152056311,11,1,25.694677393608266
2023-05-28,WH_1,East,88,172.3679276032345,7,1,27.341272740431613
2023-05-28,WH_2,South,145,312.3133862741479,12,1,18.76872667481723
2023-05-28,WH_3,South,120,327.1279943268867,10,1,20.291465317819885
2023-05-29,WH_1,West,92,190.8295433185398,7,0,32.11367306126395
2023-05-29,WH_2,South,126,277.10418238479787,10,1,18.253471384168954
2023-05-29,WH_3,East,110,279.4761978573171,9,1,31.70814355312993
2023-05-30,WH_1,West,105,173.62380838948042,8,0,34.10380377300559
2023-05-30,WH_2,North,102,168.69622633040856,8,0,37.8165905006143
2023-05-30,WH_3,West,133,296.5063185782073,11,0,29.80321354940739
2023-05-31,WH_1,South,112,211.76505861286813,9,0,38.486126826848256
2023-05-31,WH_2,South,145,318.20822211370887,12,1,21.68708325477494
2023-05-31,WH_3,East,119,270.6281388283529,9,1,24.939181632507232
2023-06-01,WH_1,North,142,285.3031142257587,11,1,32.18472902728962
2023-06-01,WH_2,South,143,310.8945302779991,11,1,29.462561147404053
2023-06-01,WH_3,West,113,177.0137092525211,9,1,30.12930051148219
2023-06-02,WH_1,East,83,135.44444434924657,6,0,28.54505303303521
2023-06-02,WH_2,East,123,260.32206481574815,10,0,33.31290142934746
2023-06-02,WH_3,South,126,228.0018937962609,10,1,25.11924753447559
2023-06-03,WH_1,South,86,152.87500766123824,7,1,19.715388672778957
2023-06-03,WH_2,West,125,367.51999607722007,10,0,31.108535887858032
2023-06-03,WH_3,East,120,186.22010504652528,10,1,19.394636252957554
2023-06-04,WH_1,South,130,253.5380852871904,10,1,23.656778961769913
2023-06-04,WH_2,South,141,273.2584634504371,11,1,22.01790529271652
2023-06-04,WH_3,South,99,275.2268301416455,8,1,32.35990818228106
2023-06-05,WH_1,North,120,272.24659852796486,10,1,20.77530869172886
2023-06-05,WH_2,West,143,346.5323821139044,11,0,25.83536583270711
2023-06-05,WH_3,East,102,202.65446329807975,8,1,25.22506243900336
2023-06-06,WH_1,East,125,222.08175508494037,10,1,27.933548396963086
2023-06-06,WH_2,South,114,332.21357136087875,9,1,21.3304812587559
2023-06-06,WH_3,West,107,253.47307979938216,8,1,17.75072894118017
2023-06-07,WH_1,East,147,303.11800780805777,12,1,17.271302385705265
2023-06-07,WH_2,West,124,323.0647312918054,10,1,17.005863932855412
2023-06-07,WH_3,West,106,296.05807565970844,8,1,31.217176857592165
2023-06-08,WH_1,West,103,280.1042624218076,8,1,31.67154359938258
2023-06-08,WH_2,West,111,323.30257835555506,9,0,39.54641407849478
2023-06-08,WH_3,North,134,291.11155256049045,11,0,27.112524644768886
2023-06-09,WH_1,North,83,184.28327578054444,6,1,21.56146947048883
2023-06-09,WH_2,South,132,248.28999808688488,11,0,25.31494563362688
2023-06-09,WH_3,West,111,206.52715827412518,9,1,27.24828138457169
2023-06-10,WH_1,South,119,178.99241305578622,9,1,27.98049546867106
2023-06-10,WH_2,North,111,260.4743394120494,9,0,28.70740420270908
2023-06-10,WH_3,East,85,230.875974186057,7,1,20.76984914337652
2023-06-11,WH_1,South,81,188.40519385525178,6,0,33.653180266093685
2023-06-11,WH_2,North,101,199.9274900898241,8,1,28.83079210582558
2023-06-11,WH_3,North,135,291.94343775563925,11,1,19.823130382556688
2023-06-12,WH_1,South,95,272.4036120205103,7,1,28.89556220325151
2023-06-12,WH_2,West,133,240.65187760057196,11,1,23.549483181526067
2023-06-12,WH_3,West,85,140.25412139937524,7,0,32.96844207828349
2023-06-13,WH_1,North,104,262.0647143134406,8,1,29.882809859242528
2023-06-13,WH_2,West,105,249.0731219398768,8,1,16.46121862104769
2023-06-13,WH_3,North,121,258.8492383491134,10,1,18.49856244877665
2023-06-14,WH_1,South,102,196.58625610629474,8,0,28.279203192611686
2023-06-14,WH_2,North,149,256.59281448403124,12,0,28.053316455117315
2023-06-14,WH_3,East,139,401.728531421219,11,0,36.50552366985647
2023-06-15,WH_1,West,125,324.96747641734726,10,0,32.694411564176676
2023-06-15,WH_2,East,80,185.63352678055634,6,1,24.3494455256056
2023-06-15,WH_3,North,98,208.31141808714145,8,1,19.809507947136094
2023-06-16,WH_1,South,103,213.5443956282878,8,1,23.82363055294583
2023-06-16,WH_2,North,142,320.574699124989,11,1,25.619651375292243
2023-06-16,WH_3,West,147,266.46109207533175,12,1,21.19772148985817
2023-06-17,WH_1,North,145,295.67169265837794,12,0,35.579407689664
2023-06-17,WH_2,East,144,346.59949492766134,12,0,30.77693488893394
2023-06-17,WH_3,East,121,352.3940064069203,10,1,20.30999358539616
2023-06-18,WH_1,North,142,409.6799620204871,11,1,27.540711559562908
2023-06-18,WH_2,West,106,307.0882016002837,8,1,23.23734226391073
2023-06-18,WH_3,East,88,140.37279630441208,7,1,24.086612965704482
2023-06-19,WH_1,East,138,273.48303024486415,11,1,21.925618267496606
2023-06-19,WH_2,North,95,232.33254676770946,7,1,19.796696292493777
2023-06-19,WH_3,East,121,331.72264149225265,10,1,28.909378106965164
2023-06-20,WH_1,East,145,228.40471116315229,12,1,29.948321536589013
2023-06-20,WH_2,South,135,374.4075642751153,11,1,18.982567497010184
2023-06-20,WH_3,West,97,239.07883306013898,8,0,29.7107696001912
2023-06-21,WH_1,North,120,198.20683423027953,10,0,26.669777653803884
2023-06-21,WH_2,East,132,280.9119334780502,11,0,30.260547164401995
2023-06-21,WH_3,East,147,334.54580655282905,12,1,26.703803298706845
2023-06-22,WH_1,East,82,235.64009574710545,6,0,31.00607029079611
2023-06-22,WH_2,East,86,253.09722053343702,7,1,31.285118293320743
2023-06-22,WH_3,North,98,252.76232219909156,8,1,31.30845583435911
2023-06-23,WH_1,West,126,283.8289007084373,10,1,17.902555022967356
2023-06-23,WH_2,East,99,245.8395008208389,8,1,22.034743021997556
2023-06-23,WH_3,North,92,228.85237072170517,7,0,25.450803646134016
2023-06-24,WH_1,West,139,364.6135100383542,11,1,22.1889094117017
2023-06-24,WH_2,North,81,161.21295110774045,6,1,31.371045722677614
2023-06-24,WH_3,South,137,323.8918457829438,11,0,34.835702966602355
2023-06-25,WH_1,West,135,318.5575832278897,11,1,32.05797677519639
2023-06-25,WH_2,North,114,305.4960162593945,9,1,20.949219080509483
2023-06-25,WH_3,South,119,276.9494095592458,9,0,38.10837517917303
2023-06-26,WH_1,East,140,339.46053792967723,11,0,36.246269869699084
2023-06-26,WH_2,North,98,205.1406516927722,8,1,31.922628014695473
2023-06-26,WH_3,South,130,306.3607529051407,10,1,33.294870468062044
2023-06-27,WH_1,East,118,298.9817754352805,9,1,30.72170598036234
2023-06-27,WH_2,East,103,155.76715060184873,8,1,19.01827788706153
2023-06-27,WH_3,West,112,278.82245220668796,9,1,21.189607099407887
2023-06-28,WH_1,North,132,248.4571113956749,11,0,27.084788902283314
2023-06-28,WH_2,East,148,348.4553566267744,12,1,19.667153910464826
2023-06-28,WH_3,West,126,244.32949040493995,10,1,22.42187142332329
2023-06-29,WH_1,South,130,336.61843928636455,10,0,26.642180000000614
2023-06-29,WH_2,North,113,254.5133223952859,9,1,18.708386968254896
2023-06-29,WH_3,South,98,269.7263721488315,8,1,27.899370423349964
2023-06-30,WH_1,West,89,240.3676188008218,7,0,33.61842694853655
2023-06-30,WH_2,East,100,213.7129437922583,8,1,27.417293915614344
2023-06-30,WH_3,West,136,314.84212444206025,11,1,31.27325485718909
2023-07-01,WH_1,North,132,247.050485740786,11,1,28.96921517582324
2023-07-01,WH_2,North,144,390.433488412334,12,1,18.07442448974527
2023-07-01,WH_3,South,149,419.2836068513902,12,1,20.23528855113625
2023-07-02,WH_1,North,96,183.88221377245802,8,1,16.516210200690203
2023-07-02,WH_2,North,107,223.81232791877255,8,0,29.771393846611083
2023-07-02,WH_3,North,88,160.4789746286409,7,1,28.599704401201937
2023-07-03,WH_1,West,141,294.6467428393987,11,0,33.390792915235146
2023-07-03,WH_2,North,97,277.06003871278403,8,0,37.70948261658217
2023-07-03,WH_3,West,122,305.6010002629988,10,0,27.54177354481657
2023-07-04,WH_1,South,129,217.15194220420403,10,0,25.292037884828705
2023-07-04,WH_2,North,114,305.70606007477926,9,1,20.472571885229637
2023-07-04,WH_3,South,104,160.51933820685443,8,1,22.73081522790563
2023-07-05,WH_1,South,124,257.4748148131866,10,1,29.74984240306267
2023-07-05,WH_2,South,130,241.80343278170974,10,1,28.02272555509567
2023-07-05,WH_3,East,122,363.6732999490392,10,1,24.36135835122368
2023-07-06,WH_1,West,131,309.3019148823784,10,1,29.59945183790243
2023-07-06,WH_2,South,136,306.7075782734643,11,0,35.76238111465896
2023-07-06,WH_3,South,118,244.37201773533133,9,0,31.988368768279994
2023-07-07,WH_1,East,113,313.15138395168395,9,1,20.69285345988544
2023-07-07,WH_2,South,120,230.90449217598652,10,1,28.117754010347532
2023-07-07,WH_3,South,145,422.3259512673798,12,1,16.00788180665286
2023-07-08,WH_1,West,95,263.80713419787935,7,0,33.001885977082075
2023-07-08,WH_2,East,131,371.05819325495503,10,1,26.30194812914379
2023-07-08,WH_3,South,120,300.79733802357504,10,1,21.226315498151262
2023-07-09,WH_1,South,125,352.982307339674,10,0,26.861717548861222
2023-07-09,WH_2,East,101,278.5412873833777,8,1,23.11416271339452
2023-07-09,WH_3,South,126,191.47252309242825,10,0,33.18619519998467
2023-07-10,WH_1,South,97,202.28474264684328,8,1,26.20660870188172
2023-07-10,WH_2,West,92,188.71146942388648,7,0,38.374934529647376
2023-07-10,WH_3,South,120,197.75711308136712,10,1,22.35322780823893
2023-07-11,WH_1,South,96,152.44980535575036,8,1,28.672726128861534
2023-07-11,WH_2,North,113,285.45925384118243,9,1,20.596627032340308
2023-07-11,WH_3,West,89,260.98582808662354,7,0,31.23462252402725
2023-07-12,WH_1,South,86,168.35347761020512,7,0,25.668661256077915
2023-07-12,WH_2,East,108,256.82916680914605,9,1,26.191708921404594
2023-07-12,WH_3,East,88,170.0682635148114,7,0,32.350680943956434
2023-07-13,WH_1,West,116,345.9010281143563,9,1,22.983940830453044
2023-07-13,WH_2,West,112,180.7016252933521,9,1,27.95824472117296
2023-07-13,WH_3,North,98,230.83630521344725,8,1,25.030876694742737
2023-07-14,WH_1,South,102,282.73456596280727,8,0,26.874655807170065
2023-07-14,WH_2,South,108,276.93785204706035,9,0,39.34783709582257
2023-07-14,WH_3,East,144,228.35235360095032,12,1,25.688929695697514
2023-07-15,WH_1,North,101,180.28027079897987,8,1,21.9030294574843
2023-07-15,WH_2,South,113,222.25639440183755,9,0,32.72217572026477
2023-07-15,WH_3,West,86,144.85575951022767,7,1,30.43743698190285
2023-07-16,WH_1,South,125,352.8039363790939,10,1,19.969131092089054
2023-07-16,WH_2,East,136,295.3356075862256,11,0,27.50386980566957
2023-07-16,WH_3,West,127,192.5372225860046,10,1,29.884773411694393
2023-07-17,WH_1,North,136,309.6569170182843,11,0,31.62377462578078
2023-07-17,WH_2,West,109,290.8496543216316,9,1,30.132638290598646
2023-07-17,WH_3,East,103,306.8187246351591,8,1,20.04497210138811
2023-07-18,WH_1,East,121,239.9281468707391,10,1,23.532336476456845
2023-07-18,WH_2,West,83,156.60662144229389,6,1,32.1404572586903
2023-07-18,WH_3,North,91,150.3102375841866,7,1,20.699486158410487
2023-07-19,WH_1,East,82,146.38911079808025,6,1,28.068497756705504
2023-07-19,WH_2,West,135,311.9202429438775,11,1,26.51422821508291
2023-07-19,WH_3,East,147,306.09841039070966,12,1,26.85295765210501
2023-07-20,WH_1,North,123,235.85874169675864,10,1,24.76989816816524
2023-07-20,WH_2,North,94,210.11978819482982,7,0,38.364229513540096
2023-07-20,WH_3,North,128,196.1786377329388,10,0,36.84086918277487
2023-07-21,WH_1,West,82,194.71227732758123,6,1,29.411093614755934
2023-07-21,WH_2,North,98,284.84445860831835,8,1,28.99208320103451
2023-07-21,WH_3,South,115,282.2040886394434,9,0,38.77015275179643
2023-07-22,WH_1,West,83,201.5185853943142,6,1,26.066546626938404
2023-07-22,WH_2,West,106,235.41468895968953,8,0,38.8530897414523
2023-07-22,WH_3,West,146,416.30354273531003,12,0,34.95885582128386
2023-07-23,WH_1,North,123,335.3421127418654,10,1,22.10953258287301
2023-07-23,WH_2,East,110,211.9125394096529,9,1,30.370425731609316
2023-07-23,WH_3,West,142,224.4700603167248,11,1,24.455276158798753
2023-07-24,WH_1,East,121,247.37568245249926,10,0,39.17442115513396
2023-07-24,WH_2,East,89,137.43425480929236,7,1,28.302693701665824
2023-07-24,WH_3,East,142,274.2465101563221,11,1,29.017876197068503
2023-07-25,WH_1,North,89,155.95692424276027,7,1,26.208759022387706
2023-07-25,WH_2,West,85,206.95932152474467,7,1,24.064531888189222
2023-07-25,WH_3,West,82,148.3685372058379,6,1,22.10811007995695
2023-07-26,WH_1,East,111,240.11579374922192,9,1,24.761614877713143
2023-07-26,WH_2,South,86,250.2203441925011,7,1,29.550851409514014
2023-07-26,WH_3,West,82,173.6980582837503,6,1,24.524034077733653
2023-07-27,WH_1,East,126,189.76575930069512,10,1,22.540265900436413
2023-07-27,WH_2,East,99,153.4698663389989,8,1,19.114946719698032
2023-07-27,WH_3,North,144,395.42315871396477,12,1,31.93649138306026
2023-07-28,WH_1,West,111,201.0554253205668,9,0,30.181951362530732
2023-07-28,WH_2,South,105,278.3145917625001,8,0,39.49737578671692
2023-07-28,WH_3,South,116,252.37873984407653,9,1,22.07472137177617
2023-07-29,WH_1,North,142,316.96840784774463,11,1,31.49556747793036
2023-07-29,WH_2,South,88,238.18252301699127,7,1,29.94253949703829
2023-07-29,WH_3,North,91,217.06404732822165,7,0,31.780274906575315
2023-07-30,WH_1,North,139,410.66504812698753,11,0,39.531881108027065
2023-07-30,WH_2,North,136,259.6802921241072,11,0,31.168390556211143
2023-07-30,WH_3,East,105,214.1528653444936,8,1,22.323035252104493
2023-07-31,WH_1,East,88,155.16708333785192,7,1,30.723641620468953
2023-07-31,WH_2,East,95,239.689903786138,7,1,18.90928521750215
2023-07-31,WH_3,East,121,321.6493038631984,10,1,26.344776253724433
2023-08-01,WH_1,North,126,270.9011723231979,10,0,36.04409143158625
2023-08-01,WH_2,North,139,287.982834349671,11,0,25.179706137195655
2023-08-01,WH_3,East,99,238.68317158582394,8,0,38.8749428423706
2023-08-02,WH_1,East,96,278.77992782599046,8,1,28.437800925534717
2023-08-02,WH_2,West,145,238.8976940792386,12,1,29.018666115495726
2023-08-02,WH_3,East,102,160.61013555457163,8,0,37.108528216377294
2023-08-03,WH_1,North,80,154.25438202975326,6,1,23.36249431903108
2023-08-03,WH_2,North,131,218.84440046434042,10,1,31.84799646639257
2023-08-03,WH_3,South,140,271.73605582601755,11,1,33.65379764133334
2023-08-04,WH_1,North,118,293.6548564179428,9,0,29.196701799803396
2023-08-04,WH_2,North,83,160.05546054435516,6,1,28.19401824724615
2023-08-04,WH_3,East,81,141.9530558746512,6,1,26.04854093537068
2023-08-05,WH_1,East,134,318.5302219555689,11,1,26.74680501133492
2023-08-05,WH_2,South,134,335.4350477672754,11,1,20.11447889395292
2023-08-05,WH_3,South,135,348.16786171514156,11,0,37.42415808802042
2023-08-06,WH_1,North,147,397.71211700715,12,0,39.33273001439953
2023-08-06,WH_2,South,105,314.30151236508465,8,1,15.666954330103927
2023-08-06,WH_3,East,134,260.4919460699984,11,0,37.374807582638816
2023-08-07,WH_1,West,127,268.1103964235728,10,1,27.044019544742667
2023-08-07,WH_2,North,136,334.13773784828464,11,0,35.281992412674015
2023-08-07,WH_3,West,136,232.45684872300012,11,1,31.879986108398533
2023-08-08,WH_1,South,142,330.07018857043084,11,0,38.12785120810748
2023-08-08,WH_2,West,109,317.68090929469827,9,1,27.298252091044116
2023-08-08,WH_3,South,111,261.5708395364079,9,1,17.260989867210615
2023-08-09,WH_1,South,116,220.60960555902406,9,0,37.448711131654235
2023-08-09,WH_2,North,148,263.2881133802425,12,0,33.632881700460345
2023-08-09,WH_3,East,113,331.3242307183637,9,0,30.59386325023857
2023-08-10,WH_1,North,123,241.40328948413108,10,1,33.55708909328853
2023-08-10,WH_2,West,118,349.2291661270125,9,0,25.986762499153624
2023-08-10,WH_3,South,101,244.31596203366354,8,1,32.1251806048304
2023-08-11,WH_1,West,92,227.43453458635153,7,1,22.382396720520276
2023-08-11,WH_2,West,111,265.3592339691946,9,1,19.14901055329922
2023-08-11,WH_3,East,130,279.41375754122294,10,1,32.80530265309289
2023-08-12,WH_1,South,109,175.74070922954672,9,0,27.00568806089106
2023-08-12,WH_2,East,121,270.25594931154484,10,1,24.073597273479105
2023-08-12,WH_3,West,123,285.13154847178293,10,1,26.341107314247115
2023-08-13,WH_1,East,91,141.90573550718838,7,1,25.39847334355997
2023-08-13,WH_2,East,105,272.6294673265257,8,1,19.23775356142426
2023-08-13,WH_3,North,101,161.8135405102082,8,1,21.7206098635897
2023-08-14,WH_1,East,111,208.8577184443716,9,1,31.725308377019893
2023-08-14,WH_2,South,117,261.1538358755393,9,1,28.125001613519807
2023-08-14,WH_3,South,139,388.7194818246829,11,0,38.91485445490186
2023-08-15,WH_1,East,139,370.7569422549934,11,0,25.03080804896014
2023-08-15,WH_2,North,81,154.6226623633166,6,0,29.33113213196679
2023-08-15,WH_3,South,141,216.0532593639207,11,0,25.45828170185738
2023-08-16,WH_1,West,129,347.86486006998075,10,1,30.93936170611142
2023-08-16,WH_2,South,96,207.21264444090258,8,1,27.287646426736423
2023-08-16,WH_3,South,142,353.7882103980082,11,1,21.193277544146277
2023-08-17,WH_1,South,143,383.20607864647707,11,1,22.92416416628641
2023-08-17,WH_2,East,147,249.4466493412488,12,1,21.995205521698793
2023-08-17,WH_3,West,131,383.6711358112039,10,1,21.08380416116943
2023-08-18,WH_1,South,115,282.8182678973275,9,1,28.69911508313689
2023-08-18,WH_2,West,123,234.72555190573246,10,1,26.913772697213574
2023-08-18,WH_3,West,105,276.44539399516856,8,1,33.630206075218425
2023-08-19,WH_1,East,110,298.1061389297565,9,1,27.581981846673955
2023-08-19,WH_2,West,94,162.2552147592924,7,1,25.597833014224975
2023-08-19,WH_3,West,86,180.7966253125657,7,1,31.03481919044012
2023-08-20,WH_1,North,110,291.16477225224287,9,1,20.319700416386702
2023-08-20,WH_2,South,140,229.4160833821749,11,1,15.689412688512455
2023-08-20,WH_3,North,135,287.74627928089876,11,1,25.51239024150187
2023-08-21,WH_1,West,98,201.5598348979868,8,0,36.6259631651048
2023-08-21,WH_2,South,81,168.57745926979095,6,1,28.387738025415615
2023-08-21,WH_3,North,114,172.72095121902137,9,1,25.495293484423573
2023-08-22,WH_1,East,85,137.45787738106097,7,1,18.447985252212533
2023-08-22,WH_2,East,143,259.9722172054611,11,0,32.29494089034508
2023-08-22,WH_3,North,147,310.4128600038956,12,1,30.99158250842646
2023-08-23,WH_1,North,100,276.40950259117295,8,1,33.45054822005669
2023-08-23,WH_2,North,113,270.885882708981,9,0,27.541936698984316
2023-08-23,WH_3,West,140,312.33826144089903,11,1,27.5634456567554
2023-08-24,WH_1,South,122,304.97112030511397,10,1,30.60978016228585
2023-08-24,WH_2,West,92,146.6274511383738,7,1,21.88441426579199
2023-08-24,WH_3,East,103,221.21207685695654,8,1,26.446374732989288
2023-08-25,WH_1,East,148,319.4552773875724,12,1,24.66380354241691
2023-08-25,WH_2,North,140,373.29946309612365,11,1,23.883174097454678
2023-08-25,WH_3,West,148,361.423057413721,12,1,23.60470834843
2023-08-26,WH_1,North,91,236.5806140121387,7,0,26.303002480261565
2023-08-26,WH_2,West,117,208.98270413465468,9,0,38.38706285395302
2023-08-26,WH_3,South,120,227.52268472866987,10,1,21.118794588400597
2023-08-27,WH_1,South,114,221.0028099964361,9,1,27.845808714623544
2023-08-27,WH_2,West,127,330.31344859148663,10,0,33.07336058578146
2023-08-27,WH_3,West,109,192.88362716051012,9,0,36.585270964677704
2023-08-28,WH_1,West,102,193.9534739303183,8,1,22.690991586112577
2023-08-28,WH_2,North,120,197.0213790088782,10,1,29.625894207306068
2023-08-28,WH_3,West,86,146.96436789829,7,1,22.233426843374584
2023-08-29,WH_1,North,91,175.71867808716422,7,1,21.12965489776471
2023-08-29,WH_2,West,112,328.92717441551434,9,0,34.79443025325643
2023-08-29,WH_3,South,138,388.11060058730857,11,1,29.505071501992273
2023-08-30,WH_1,South,135,343.894401709796,11,1,18.544930582706193
2023-08-30,WH_2,East,137,350.0152978350617,11,0,33.8094832669275
2023-08-30,WH_3,West,133,353.12142527253303,11,1,28.657645679686667
2023-08-31,WH_1,East,127,225.62977143076427,10,0,31.832910846605074
2023-08-31,WH_2,North,82,214.77277792342485,6,1,28.38528355479759
2023-08-31,WH_3,West,144,309.4130021880241,12,1,25.20005482783335
2023-09-01,WH_1,North,113,300.99996735920985,9,1,22.73936566188555
2023-09-01,WH_2,West,93,244.19522799277152,7,1,30.758115593381184
2023-09-01,WH_3,West,130,372.81220530701927,10,0,35.24859865340902
2023-09-02,WH_1,East,123,288.85660887776595,10,0,27.358882388725604
2023-09-02,WH_2,South,121,340.4578227318902,10,1,22.87184404001266
2023-09-02,WH_3,South,112,320.2240706648418,9,1,33.011721791962295
2023-09-03,WH_1,South,113,235.8844228907549,9,1,20.63719233819227
2023-09-03,WH_2,East,100,159.68176808250908,8,1,27.287449791013238
2023-09-03,WH_3,North,119,182.12315881406238,9,0,25.956014766624303
2023-09-04,WH_1,North,131,220.9699885433403,10,1,28.348790186620096
2023-09-04,WH_2,East,102,155.8031003204454,8,0,29.621126907665662
2023-09-04,WH_3,West,83,126.48271949904824,6,1,31.878694631563246
2023-09-05,WH_1,South,122,292.38553347753066,10,1,23.184681468201788
2023-09-05,WH_2,West,138,251.4037317339588,11,1,27.98253625027656
2023-09-05,WH_3,East,93,200.60782414416093,7,1,23.156367124702648
2023-09-06,WH_1,West,138,351.1091761491974,11,0,35.19185495957504
2023-09-06,WH_2,North,88,193.3248486422131,7,1,27.578175941096056
2023-09-06,WH_3,East,101,263.98325355258737,8,1,30.34084552296555
2023-09-07,WH_1,East,118,189.09712377175669,9,1,20.601972257265814
2023-09-07,WH_2,North,108,171.5671554204223,9,0,34.92151522594739
2023-09-07,WH_3,East,125,341.52474706652225,10,0,31.38728119271929
2023-09-08,WH_1,West,96,269.46069093526194,8,1,27.415069752035077
2023-09-08,WH_2,North,143,423.7458334615057,11,1,22.11258492339183
2023-09-08,WH_3,South,108,321.31414474141434,9,1,21.012774628501372
2023-09-09,WH_1,North,100,268.2950809072938,8,1,19.633436196680492
2023-09-09,WH_2,West,105,277.760377516411,8,1,24.58805241867831
2023-09-09,WH_3,South,92,138.24852331107334,7,1,18.65010614000783
2023-09-10,WH_1,East,136,318.6929489130334,11,0,35.261813385974094
2023-09-10,WH_2,South,90,237.4773248931458,7,1,29.750903004139804
2023-09-10,WH_3,North,122,334.4097247404972,10,1,25.876410680139898
2023-09-11,WH_1,West,125,323.4462702781942,10,1,21.66765968846151
2023-09-11,WH_2,West,114,233.77744433895322,9,1,28.182986494381666
2023-09-11,WH_3,South,112,258.3568888233772,9,1,25.18598718371908
2023-09-12,WH_1,South,125,302.4655042162831,10,1,27.03123067172363
2023-09-12,WH_2,South,106,188.88564314047971,8,1,32.30598645307912
2023-09-12,WH_3,East,147,325.7079164504854,12,1,20.911028296001625
2023-09-13,WH_1,West,84,214.77442006212357,7,1,26.476025601114223
2023-09-13,WH_2,East,104,236.706403937033,8,1,20.24238515951994
2023-09-13,WH_3,East,91,241.62798669715872,7,1,25.871158883508507
2023-09-14,WH_1,East,118,182.18180130984214,9,1,24.14283966120533
2023-09-14,WH_2,West,146,400.9784004161306,12,0,33.32199041819915
2023-09-14,WH_3,South,144,313.5098015604361,12,1,24.187726480750474
2023-09-15,WH_1,East,96,256.5899185065366,8,0,25.1081310698938
2023-09-15,WH_2,South,106,220.09449698548548,8,0,27.550732694444434
2023-09-15,WH_3,South,93,198.20205950484996,7,1,17.834528312968736
2023-09-16,WH_1,West,110,251.1335738703998,9,1,29.98492692956321
